PROD_DATE,WELL_NAME,ON_STREAM_HRS,BOTTOMHOLE_FLOWING_PRESSURE (PSI),DOWNHOLE_TEMPERATURE (deg F),ANNULUS_PRESS (PSI),CHOKE_SIZE (%),WELL_HEAD_PRESSURE (PSI),WELL_HEAD_TEMPERATURE (deg F),CUMULATIVE_OIL_PROD (STB),CUMULATIVE_FORMATION_GAS_PROD (MSCF),CUMULATIVE_TOTAL_GAS_PROD (MSCF),CUMULATIVE_WATER_PROD (BBL),DAILY_OIL_PROD,DAILY_GAS_PROD,DAILY_WATER_PROD,GOR,WATER_CUT,DAYS_ON_PROD
2012-11-19,Well_#16,24.0,2522,202.608,18.914,11.92122,128.226,105.717,37156,34318,34318,9309,256.0,236.0,132.0,921.875,34.02061855670103,141
2012-11-20,Well_#16,24.0,2518,202.624,18.935,11.93982,128.03,104.293,37411,34550,34550,9436,255.0,232.0,127.0,909.8039215686274,33.246073298429316,142
2012-11-21,Well_#16,24.0,2516,202.632,19.017,11.91779,128.174,104.561,37665,34780,34780,9563,254.0,230.0,127.0,905.511811023622,33.33333333333333,143
2012-11-22,Well_#16,24.0,2513,202.642,19.038,11.65419,127.959,104.094,37905,35000,35000,9684,240.0,220.0,121.0,916.6666666666666,33.51800554016621,144
2012-11-23,Well_#16,24.0,2518,202.612,18.849,11.84593,128.52,104.787,38141,35218,35218,9805,236.0,218.0,121.0,923.728813559322,33.89355742296919,145
2012-11-24,Well_#16,24.0,2531,202.545,18.207,11.80505,129.666,106.002,38378,35437,35437,9922,237.0,219.0,117.0,924.0506329113924,33.05084745762712,146
2012-11-25,Well_#16,24.0,2541,202.495,17.469,11.70531,130.237,101.794,38610,35650,35650,10041,232.0,213.0,119.0,918.1034482758621,33.903133903133906,147
2012-11-26,Well_#16,24.0,2521,202.607,18.452,11.7761,127.891,105.064,38842,35863,35863,10158,232.0,213.0,117.0,918.1034482758621,33.5243553008596,148
2012-11-27,Well_#16,24.0,2529,202.554,18.129,11.81178,129.124,106.183,39072,36074,36074,10274,230.0,211.0,116.0,917.3913043478261,33.52601156069364,149
2012-11-28,Well_#16,24.0,2520,202.594,18.454,11.82354,128.207,108.265,39297,36283,36283,10387,225.0,209.0,113.0,928.8888888888889,33.43195266272189,150
2012-11-29,Well_#16,24.0,2524,202.57,18.362,11.80333,128.723,109.111,39524,36492,36492,10498,227.0,209.0,111.0,920.704845814978,32.84023668639053,151
2012-11-30,Well_#16,24.0,2524,202.555,17.892,11.6454,128.451,108.32,39750,36700,36700,10609,226.0,208.0,111.0,920.3539823008849,32.93768545994065,152
2012-12-01,Well_#16,24.0,2522,202.566,18.151,11.39979,128.264,109.973,39974,36904,36904,10723,224.0,204.0,114.0,910.7142857142857,33.72781065088758,153
2012-12-02,Well_#16,16.5,2611,201.715,15.053,7.4488,139.118,97.278,40194,37106,37106,10834,220.0,202.0,111.0,918.1818181818181,33.53474320241692,154
2012-12-03,Well_#16,23.33,2537,200.765,15.391,11.04438,134.658,96.802,40420,37313,37313,10951,226.0,207.0,117.0,915.929203539823,34.11078717201166,155
2012-12-04,Well_#16,24.0,2520,202.497,16.983,11.60716,131.694,101.738,40651,37527,37527,11067,231.0,214.0,116.0,926.4069264069265,33.429394812680115,156
2012-12-05,Well_#16,24.0,2523,202.535,17.373,11.34758,129.483,101.413,40779,37646,37646,11131,128.0,119.0,64.0,929.6875,33.33333333333333,157
2012-12-06,Well_#16,24.0,2522,202.557,17.54,11.35999,126.823,100.954,40984,37840,37840,11232,205.0,194.0,101.0,946.3414634146342,33.006535947712415,158
2012-12-07,Well_#16,24.0,2520,202.583,17.935,11.71499,125.718,103.294,41210,38051,38051,11343,226.0,211.0,111.0,933.6283185840708,32.93768545994065,159
2012-12-08,Well_#16,24.0,2521,202.587,18.114,11.70204,126.06,100.794,41430,38258,38258,11450,220.0,207.0,107.0,940.9090909090909,32.7217125382263,160
2012-12-09,Well_#16,24.0,2519,202.6,18.189,11.68182,126.013,100.356,41656,38470,38470,11560,226.0,212.0,110.0,938.0530973451328,32.73809523809524,161
2012-12-10,Well_#16,24.0,2521,202.595,18.031,11.72327,126.632,93.375,41883,38682,38682,11674,227.0,212.0,114.0,933.920704845815,33.43108504398827,162
2012-12-11,Well_#16,24.0,2520,202.601,17.987,11.74758,126.292,94.07,42110,38894,38894,11789,227.0,212.0,115.0,933.920704845815,33.62573099415205,163
2012-12-12,Well_#16,24.0,2521,202.601,18.183,11.76327,126.618,99.29,42336,39105,39105,11905,226.0,211.0,116.0,933.6283185840708,33.91812865497076,164
2012-12-13,Well_#16,24.0,2524,202.584,17.884,11.73917,126.62,101.839,42562,39315,39315,12016,226.0,210.0,111.0,929.2035398230089,32.93768545994065,165
2012-12-14,Well_#16,24.0,2521,202.595,18.032,11.71641,125.836,107.415,42787,39525,39525,12131,225.0,210.0,115.0,933.3333333333334,33.82352941176471,166
2012-12-15,Well_#16,24.0,2514,202.631,18.219,11.75683,125.487,107.656,43013,39735,39735,12245,226.0,210.0,114.0,929.2035398230089,33.52941176470588,167
2012-12-16,Well_#16,24.0,2515,202.622,18.22,11.726,125.615,107.236,43242,39949,39949,12360,229.0,214.0,115.0,934.4978165938865,33.43023255813954,168
2012-12-17,Well_#16,24.0,2519,202.595,18.036,11.66395,125.755,106.894,43472,40163,40163,12473,230.0,214.0,113.0,930.4347826086956,32.94460641399417,169
2012-12-18,Well_#16,24.0,2504,202.665,18.612,11.81433,124.246,104.04,43703,40378,40378,12588,231.0,215.0,115.0,930.7359307359308,33.23699421965318,170
2012-12-19,Well_#16,24.0,2502,202.666,18.613,11.76101,124.842,101.084,43936,40596,40596,12707,233.0,218.0,119.0,935.6223175965665,33.80681818181818,171
2012-12-20,Well_#16,24.0,2502,202.648,18.544,11.74307,124.309,111.55,44169,40811,40811,12824,233.0,215.0,117.0,922.7467811158798,33.42857142857143,172
2012-12-21,Well_#16,24.0,2492,202.682,18.573,11.86365,123.234,104.832,44400,41026,41026,12939,231.0,215.0,115.0,930.7359307359308,33.23699421965318,173
2012-12-22,Well_#16,24.0,2489,202.677,18.524,11.87307,123.0,104.637,44630,41239,41239,13055,230.0,213.0,116.0,926.0869565217391,33.52601156069364,174
2012-12-23,Well_#16,24.0,2486,202.67,18.405,11.85328,122.703,105.452,44856,41449,41449,13170,226.0,210.0,115.0,929.2035398230089,33.724340175953074,175
2012-12-24,Well_#16,24.0,2483,202.668,18.544,11.85572,122.158,112.82,45089,41665,41665,13286,233.0,216.0,116.0,927.0386266094421,33.2378223495702,176
2012-12-25,Well_#16,24.0,2479,202.672,18.514,11.85625,121.874,104.399,45320,41880,41880,13405,231.0,215.0,119.0,930.7359307359308,34.0,177
2012-12-26,Well_#16,18.59,2479,202.661,18.164,9.65508,121.948,92.569,45552,42094,42094,13521,232.0,214.0,116.0,922.4137931034483,33.33333333333333,178
2012-12-27,Well_#16,18.07,2550,201.795,13.144,9.25467,132.883,98.327,45781,42308,42308,13636,229.0,214.0,115.0,934.4978165938865,33.43023255813954,179
2012-12-28,Well_#16,24.0,2525,202.383,15.908,11.44436,132.51,102.388,46010,42522,42522,13753,229.0,214.0,117.0,934.4978165938865,33.81502890173411,180
2012-12-29,Well_#16,24.0,2523,202.419,15.921,11.42846,129.62,104.94,46166,42672,42672,13832,156.0,150.0,79.0,961.5384615384615,33.61702127659574,181
2012-12-30,Well_#16,24.0,2520,202.459,16.427,11.37354,125.687,108.758,46299,42797,42797,13897,133.0,125.0,65.0,939.8496240601504,32.82828282828283,182
2012-12-31,Well_#16,24.0,2522,202.47,16.786,11.53466,122.652,108.358,46523,43004,43004,14007,224.0,207.0,110.0,924.1071428571429,32.93413173652694,183
2013-01-01,Well_#16,24.0,2519,202.499,17.193,11.52053,122.664,109.92,46745,43212,43212,14115,222.0,208.0,108.0,936.936936936937,32.72727272727273,184
2013-01-02,Well_#16,24.0,2520,202.504,17.164,11.55733,123.344,104.293,46968,43421,43421,14228,223.0,209.0,113.0,937.219730941704,33.63095238095239,185
2013-01-03,Well_#16,24.0,2524,202.493,16.907,11.6052,123.373,108.249,47194,43631,43631,14340,226.0,210.0,112.0,929.2035398230089,33.13609467455622,186
2013-01-04,Well_#16,24.0,2519,202.518,17.08,11.62993,123.19,106.56,47417,43840,43840,14449,223.0,209.0,109.0,937.219730941704,32.831325301204814,187
2013-01-05,Well_#16,24.0,2515,202.54,17.174,11.64838,123.513,104.362,47643,44050,44050,14561,226.0,210.0,112.0,929.2035398230089,33.13609467455622,188
2013-01-06,Well_#16,24.0,2512,202.552,17.259,11.66723,123.097,106.486,47868,44261,44261,14676,225.0,211.0,115.0,937.7777777777778,33.82352941176471,189
2013-01-07,Well_#16,24.0,2519,202.516,17.052,11.56674,124.19,103.007,48092,44470,44470,14790,224.0,209.0,114.0,933.0357142857143,33.72781065088758,190
2013-01-08,Well_#16,24.0,2524,202.488,16.707,11.51063,123.866,101.583,48307,44668,44668,14899,215.0,198.0,109.0,920.9302325581396,33.641975308641975,191
2013-01-09,Well_#16,24.0,2526,202.481,16.502,11.51049,124.025,100.519,48504,44851,44851,15000,197.0,183.0,101.0,928.9340101522843,33.89261744966443,192
2013-01-10,Well_#16,24.0,2524,202.494,16.567,11.51499,123.862,97.889,48699,45033,45033,15095,195.0,182.0,95.0,933.3333333333334,32.758620689655174,193
2013-01-11,Well_#16,24.0,2522,202.502,16.741,11.51232,123.693,109.62,48894,45214,45214,15195,195.0,181.0,100.0,928.2051282051282,33.89830508474576,194
2013-01-12,Well_#16,24.0,2519,202.513,16.883,11.52624,123.98,99.211,49089,45396,45396,15290,195.0,182.0,95.0,933.3333333333334,32.758620689655174,195
2013-01-13,Well_#16,24.0,2521,202.498,16.65,11.27283,123.882,106.239,49286,45579,45579,15387,197.0,183.0,97.0,928.9340101522843,32.99319727891156,196
2013-01-14,Well_#16,24.0,2520,202.497,16.713,11.2879,123.616,107.429,49477,45755,45755,15483,191.0,176.0,96.0,921.4659685863875,33.44947735191638,197
2013-01-15,Well_#16,24.0,2519,202.5,16.462,11.52987,123.842,95.501,49675,45939,45939,15581,198.0,184.0,98.0,929.2929292929293,33.108108108108105,198
2013-01-16,Well_#16,24.0,2525,202.469,16.131,11.33049,124.353,94.141,49863,46113,46113,15673,188.0,174.0,92.0,925.531914893617,32.857142857142854,199
2013-01-17,Well_#16,24.0,2523,202.476,15.918,11.36618,123.688,87.672,50049,46286,46286,15763,186.0,173.0,90.0,930.1075268817204,32.608695652173914,200
2013-01-18,Well_#16,24.0,2518,202.499,16.124,11.60185,123.624,92.048,50237,46461,46461,15859,188.0,175.0,96.0,930.8510638297872,33.80281690140845,201
2013-01-19,Well_#16,24.0,2513,202.518,16.317,11.64088,123.142,97.248,50421,46633,46633,15950,184.0,172.0,91.0,934.7826086956521,33.09090909090909,202
2013-01-20,Well_#16,24.0,2517,202.493,16.276,11.51225,123.83,106.997,50612,46813,46813,16044,191.0,180.0,94.0,942.4083769633507,32.98245614035088,203
2013-01-21,Well_#16,24.0,2513,202.506,16.221,11.43267,122.841,106.473,50807,47003,47003,16143,195.0,190.0,99.0,974.3589743589744,33.6734693877551,204
2013-01-22,Well_#16,24.0,2511,202.516,16.308,11.43594,122.893,101.111,51001,47197,47197,16238,194.0,194.0,95.0,1000.0,32.8719723183391,205
2013-01-23,Well_#16,24.0,2515,202.487,16.073,11.43119,123.033,102.099,51194,47387,47387,16334,193.0,190.0,96.0,984.4559585492228,33.21799307958477,206
2013-01-24,Well_#16,24.0,2527,202.415,15.241,11.42564,123.834,100.551,51386,47574,47574,16432,192.0,187.0,98.0,973.9583333333334,33.793103448275865,207
2013-01-25,Well_#16,1.33,2540,202.459,15.377,9.94066,116.155,99.796,51576,47752,47752,16529,190.0,178.0,97.0,936.8421052631579,33.79790940766551,208
2013-01-26,Well_#16,0.0,3179,197.147,3.343,7.90691,2.789,39.19,51767,47930,47930,16626,191.0,178.0,97.0,931.937172774869,33.68055555555556,209
2013-01-27,Well_#16,0.0,3129,197.969,4.145,8.49572,2.758,46.914,51956,48108,48108,16721,189.0,178.0,95.0,941.7989417989418,33.45070422535211,210
2013-01-28,Well_#16,24.0,2529,203.303,26.977,11.97364,136.845,111.529,52184,48340,48340,16833,228.0,232.0,112.0,1017.5438596491229,32.94117647058823,211
2013-01-29,Well_#16,24.0,2514,203.285,26.69,12.20507,134.096,108.373,52396,48552,48552,16942,212.0,212.0,109.0,1000.0,33.95638629283489,212
2013-01-30,Well_#16,24.0,2520,203.198,25.184,11.89289,133.256,106.559,52608,48767,48767,17048,212.0,215.0,106.0,1014.1509433962265,33.33333333333333,213
2013-01-31,Well_#16,24.0,2515,203.161,24.533,12.13306,131.465,104.029,52812,48975,48975,17150,204.0,208.0,102.0,1019.6078431372549,33.33333333333333,214
2013-02-01,Well_#16,24.0,2520,203.095,23.983,11.9098,131.11,110.601,53016,49183,49183,17254,204.0,208.0,104.0,1019.6078431372549,33.76623376623377,215
2013-02-02,Well_#16,24.0,2527,203.015,23.024,11.75816,129.875,110.687,53213,49383,49383,17351,197.0,200.0,97.0,1015.2284263959391,32.99319727891156,216
2013-02-03,Well_#16,24.0,2519,203.006,22.484,11.73688,128.826,109.297,53415,49587,49587,17454,202.0,204.0,103.0,1009.9009900990098,33.77049180327869,217
2013-02-04,Well_#16,24.0,2526,202.94,21.926,11.64471,129.319,108.723,53612,49788,49788,17553,197.0,201.0,99.0,1020.3045685279188,33.44594594594595,218
2013-02-05,Well_#16,24.0,2524,202.907,21.147,11.56665,127.44,109.598,53802,49979,49979,17649,190.0,191.0,96.0,1005.2631578947369,33.56643356643357,219
2013-02-06,Well_#16,24.0,2523,202.882,20.857,11.50843,128.143,105.352,53999,50158,50158,17746,197.0,179.0,97.0,908.6294416243654,32.99319727891156,220
2013-02-07,Well_#16,24.0,2539,202.776,19.333,11.4293,127.978,87.44,54192,50334,50334,17841,193.0,176.0,95.0,911.9170984455959,32.98611111111111,221
2013-02-08,Well_#16,24.0,2519,202.846,19.881,11.21559,126.407,86.507,54381,50508,50508,17938,189.0,174.0,97.0,920.6349206349206,33.91608391608392,222
2013-02-09,Well_#16,24.0,2516,202.832,19.93,11.24266,125.972,88.371,54573,50686,50686,18033,192.0,178.0,95.0,927.0833333333334,33.10104529616725,223
2013-02-10,Well_#16,24.0,2525,202.764,19.227,11.21568,126.164,94.126,54761,50863,50863,18127,188.0,177.0,94.0,941.4893617021277,33.33333333333333,224
2013-02-11,Well_#16,24.0,2515,202.791,19.228,11.22596,124.621,103.752,54946,51037,51037,18218,185.0,174.0,91.0,940.5405405405405,32.971014492753625,225
2013-02-12,Well_#16,24.0,2520,202.745,18.445,11.22133,125.076,99.496,55143,51221,51221,18318,197.0,184.0,100.0,934.010152284264,33.670033670033675,226
2013-02-13,Well_#16,24.0,2516,202.747,18.587,11.24063,124.079,102.725,55338,51405,51405,18417,195.0,184.0,99.0,943.5897435897435,33.6734693877551,227
2013-02-14,Well_#16,24.0,2520,202.714,18.277,11.46883,124.499,104.075,55539,51593,51593,18516,201.0,188.0,99.0,935.3233830845771,33.0,228
2013-02-15,Well_#16,24.0,2522,202.69,17.946,11.47285,123.797,105.422,55736,51778,51778,18613,197.0,185.0,97.0,939.0862944162436,32.99319727891156,229
2013-02-16,Well_#16,24.0,2517,202.706,17.818,11.4528,123.688,98.787,55933,51963,51963,18713,197.0,185.0,100.0,939.0862944162436,33.670033670033675,230
2013-02-17,Well_#16,24.0,2515,202.702,17.653,11.44337,123.303,97.467,56131,52149,52149,18813,198.0,186.0,100.0,939.3939393939394,33.557046979865774,231
2013-02-18,Well_#16,24.0,2514,202.697,17.541,11.42467,123.123,97.293,56329,52337,52337,18912,198.0,188.0,99.0,949.4949494949495,33.33333333333333,232
2013-02-19,Well_#16,24.0,2514,202.687,17.531,11.41419,122.779,99.127,56527,52525,52525,19014,198.0,188.0,102.0,949.4949494949495,34.0,233
2013-02-20,Well_#16,1.09,2542,202.669,17.629,3.04923,119.016,105.94,56725,52713,52713,19114,198.0,188.0,100.0,949.4949494949495,33.557046979865774,234
2013-02-21,Well_#16,14.74,2712,200.83,7.663,7.25661,151.48,81.709,56921,52900,52900,19213,196.0,187.0,99.0,954.0816326530612,33.559322033898304,235
2013-02-22,Well_#16,24.0,2520,202.581,16.017,11.61428,132.029,89.397,57116,53086,53086,19308,195.0,186.0,95.0,953.8461538461538,32.758620689655174,236
2013-02-23,Well_#16,24.0,2541,202.588,15.7,11.04487,127.827,86.198,57230,53268,53268,19365,114.0,182.0,57.0,1596.4912280701753,33.33333333333333,237
2013-02-24,Well_#16,24.0,2518,202.703,17.039,11.57861,121.505,89.892,57420,53461,53461,19459,190.0,193.0,94.0,1015.7894736842105,33.098591549295776,238
2013-02-25,Well_#16,24.0,2526,202.694,17.294,11.46082,123.051,94.305,57615,53655,53655,19557,195.0,194.0,98.0,994.8717948717949,33.44709897610921,239
2013-02-26,Well_#16,24.0,2524,202.706,17.154,11.45266,122.965,79.42,57793,53830,53830,19647,178.0,175.0,90.0,983.1460674157304,33.582089552238806,240
2013-02-27,Well_#16,24.0,2519,202.737,17.242,11.49874,122.964,76.292,57985,54013,54013,19744,192.0,183.0,97.0,953.125,33.56401384083045,241
2013-02-28,Well_#16,24.0,2537,202.658,16.701,11.19568,124.388,90.703,58174,54194,54194,19837,189.0,181.0,93.0,957.6719576719577,32.97872340425532,242
2013-03-01,Well_#16,24.0,2522,202.727,17.3,11.42344,122.658,91.444,58361,54373,54373,19931,187.0,179.0,94.0,957.2192513368984,33.45195729537366,243
2013-03-02,Well_#16,24.0,2520,202.745,17.463,11.37316,122.855,96.63,58550,54550,54550,20027,189.0,177.0,96.0,936.5079365079365,33.68421052631579,244
2013-03-03,Well_#16,24.0,2518,202.749,17.659,11.38993,122.802,97.13,58735,54730,54730,20117,185.0,180.0,90.0,972.972972972973,32.72727272727273,245
2013-03-04,Well_#16,24.0,2527,202.697,17.088,11.35188,122.522,99.202,58926,54915,54915,20210,191.0,185.0,93.0,968.5863874345549,32.74647887323944,246
2013-03-05,Well_#16,24.0,2516,202.746,17.686,11.37044,122.239,106.05,59119,55101,55101,20306,193.0,186.0,96.0,963.7305699481865,33.21799307958477,247
2013-03-06,Well_#16,24.0,2515,202.741,17.501,11.40892,121.77,105.643,59309,55285,55285,20400,190.0,184.0,94.0,968.421052631579,33.098591549295776,248
2013-03-07,Well_#16,24.0,2517,202.724,17.459,11.39177,122.411,105.709,59498,55467,55467,20498,189.0,182.0,98.0,962.9629629629629,34.146341463414636,249
2013-03-08,Well_#16,24.0,2523,202.684,16.84,11.37985,122.367,91.294,59687,55649,55649,20592,189.0,182.0,94.0,962.9629629629629,33.215547703180206,250
2013-03-09,Well_#16,24.0,2515,202.716,17.013,11.43049,121.861,85.585,59875,55831,55831,20687,188.0,182.0,95.0,968.0851063829788,33.56890459363957,251
2013-03-10,Well_#16,24.0,2518,202.7,16.795,11.37276,122.443,86.514,60063,56012,56012,20781,188.0,181.0,94.0,962.7659574468086,33.33333333333333,252
2013-03-11,Well_#16,24.0,2524,202.659,16.363,11.33043,122.221,93.089,60250,56193,56193,20874,187.0,181.0,93.0,967.9144385026738,33.214285714285715,253
2013-03-12,Well_#16,24.0,2520,202.674,16.414,11.3412,121.722,97.862,60437,56373,56373,20967,187.0,180.0,93.0,962.5668449197861,33.214285714285715,254
2013-03-13,Well_#16,24.0,2512,202.708,16.535,11.40946,121.631,90.148,60624,56554,56554,21061,187.0,181.0,94.0,967.9144385026738,33.45195729537366,255
2013-03-14,Well_#16,24.0,2517,202.678,16.287,11.34557,122.04,94.112,60812,56736,56736,21153,188.0,182.0,92.0,968.0851063829788,32.857142857142854,256
2013-03-15,Well_#16,24.0,2523,202.64,16.01,11.28478,121.846,91.906,60998,56916,56916,21248,186.0,180.0,95.0,967.741935483871,33.80782918149466,257
2013-03-16,Well_#16,23.0,2533,202.594,15.866,10.53683,122.878,93.604,61188,57099,57099,21346,190.0,183.0,98.0,963.1578947368421,34.02777777777778,258
2013-03-17,Well_#16,16.76,2538,202.476,14.784,9.50766,121.908,83.749,61377,57281,57281,21439,189.0,182.0,93.0,962.9629629629629,32.97872340425532,259
2013-03-18,Well_#16,21.58,2604,201.811,10.736,9.98982,133.791,83.314,61565,57463,57463,21534,188.0,182.0,95.0,968.0851063829788,33.56890459363957,260
2013-03-19,Well_#16,24.0,2526,202.612,14.863,11.2078,121.388,86.667,61740,57632,57632,21620,175.0,169.0,86.0,965.7142857142857,32.95019157088122,261
2013-03-20,Well_#16,24.0,2521,202.641,15.899,11.29183,120.195,89.029,61857,57746,57746,21678,117.0,114.0,58.0,974.3589743589744,33.14285714285714,262
2013-03-21,Well_#16,24.0,2515,202.679,16.095,11.13059,120.941,95.015,62019,57901,57901,21757,162.0,155.0,79.0,956.7901234567901,32.780082987551864,263
2013-03-22,Well_#16,24.0,2518,202.663,16.166,11.38249,120.643,85.67,62209,58085,58085,21854,190.0,184.0,97.0,968.421052631579,33.79790940766551,264
2013-03-23,Well_#16,24.0,2517,202.665,16.193,11.12229,120.827,85.519,62400,58269,58269,21951,191.0,184.0,97.0,963.3507853403141,33.68055555555556,265
2013-03-24,Well_#16,24.0,2520,202.643,15.922,11.28358,120.753,87.759,62583,58445,58445,22041,183.0,176.0,90.0,961.7486338797814,32.967032967032964,266
2013-03-25,Well_#16,24.0,2513,202.667,16.004,11.0535,120.316,87.035,62773,58627,58627,22136,190.0,182.0,95.0,957.8947368421053,33.33333333333333,267
2013-03-26,Well_#16,24.0,2517,202.641,15.787,11.01248,120.908,87.241,62963,58811,58811,22232,190.0,184.0,96.0,968.421052631579,33.56643356643357,268
2013-03-27,Well_#16,24.0,2520,202.618,15.506,11.21436,120.406,95.454,63152,58994,58994,22327,189.0,183.0,95.0,968.2539682539683,33.45070422535211,269
2013-03-28,Well_#16,24.0,2515,202.635,15.53,11.24995,120.138,96.1,63342,59178,59178,22424,190.0,184.0,97.0,968.421052631579,33.79790940766551,270
2013-03-29,Well_#16,24.0,2520,202.604,15.112,11.27921,120.625,82.85,63537,59367,59367,22524,195.0,189.0,100.0,969.2307692307693,33.89830508474576,271
2013-03-30,Well_#16,24.0,2521,202.592,14.78,11.26232,120.416,74.405,63731,59555,59555,22622,194.0,188.0,98.0,969.0721649484536,33.56164383561644,272
2013-03-31,Well_#16,24.0,2519,202.599,14.895,11.22288,120.224,85.385,63922,59741,59741,22718,191.0,186.0,96.0,973.8219895287958,33.44947735191638,273
2013-04-01,Well_#16,24.0,2516,202.607,15.045,11.22145,120.155,86.925,64114,59927,59927,22811,192.0,186.0,93.0,968.75,32.631578947368425,274
2013-04-02,Well_#16,24.0,2517,202.595,15.031,11.2,120.309,90.653,64309,60116,60116,22910,195.0,189.0,99.0,969.2307692307693,33.6734693877551,275
2013-04-03,Well_#16,24.0,2523,202.556,14.574,11.19913,120.245,81.22,64505,60306,60306,23009,196.0,190.0,99.0,969.3877551020408,33.559322033898304,276
2013-04-04,Well_#16,24.0,2526,202.535,14.073,11.1836,120.299,70.658,64698,60497,60497,23108,193.0,191.0,99.0,989.6373056994819,33.9041095890411,277
2013-04-05,Well_#16,24.0,2526,202.533,14.139,11.14858,120.082,77.708,64883,60685,60685,23202,185.0,188.0,94.0,1016.2162162162163,33.691756272401435,278
2013-04-06,Well_#16,24.0,2525,202.535,14.007,11.10497,120.132,72.786,65076,60875,60875,23299,193.0,190.0,97.0,984.4559585492228,33.44827586206897,279
2013-04-07,Well_#16,24.0,2523,202.541,13.912,11.12086,119.904,70.829,65269,61064,61064,23396,193.0,189.0,97.0,979.2746113989638,33.44827586206897,280
2013-04-08,Well_#16,24.0,2516,202.577,14.169,11.12695,119.49,75.054,65459,61250,61250,23491,190.0,186.0,95.0,978.9473684210526,33.33333333333333,281
2013-04-09,Well_#16,24.0,2512,202.594,14.348,11.1284,119.337,82.965,65648,61436,61436,23589,189.0,186.0,98.0,984.1269841269841,34.146341463414636,282
